,Active_School_Zone_Fl,Active_School_Zone_Fl_01,Amend_Supp_Fl,Amend_Supp_Fl_01,At_Intrsct_Fl,At_Intrsct_Fl_01,Cmv_Involv_Fl,Cmv_Involv_Fl_01,CrashDateFormated,Crash_Date,Crash_Fatal_Fl,Crash_Fatal_Fl_01,Crash_ID,Crash_Speed_Limit,Crash_Time,Day_of_Week,Death_Cnt,Hwy_Nbr,Hwy_Nbr_2,Hwy_Sys,Hwy_Sys_2,Incap_Injry_Cnt,Investigat_Arrv_Time,Investigat_Comp_Fl,Investigat_Comp_Fl_01,Investigat_Notify_Meth,Investigat_Notify_Time,Latitude,Local_Use,Located_Fl,Located_Fl_01,Longitude,Medical_Advisory_Fl,Medical_Advisory_Fl_01,Non_Injry_Cnt,Nonincap_Injry_Cnt,ORI_Number,Onsys_Fl,Onsys_Fl_01,Poss_Injry_Cnt,Private_Dr_Fl,Private_Dr_Fl_01,Report_Date,Road_Constr_Zone_Fl,Road_Constr_Zone_Fl_01,Road_Constr_Zone_Wrkr_Fl,Road_Constr_Zone_Wrkr_Fl_01,Rpt_Block_Num,Rpt_Hwy_Num,Rpt_Latitude,Rpt_Longitude,Rpt_Outside_City_Limit_Fl,Rpt_Outside_City_Limit_Fl_01,Rpt_Ref_Mark_Dir,Rpt_Ref_Mark_Dist_Uom,Rpt_Ref_Mark_Nbr,Rpt_Ref_Mark_Offset_Amt,Rpt_Sec_Block_Num,Rpt_Sec_Hwy_Num,Rpt_Sec_Street_Desc,Rpt_Sec_Street_Name,Rpt_Sec_Street_Pfx,Rpt_Sec_Street_Sfx,Rpt_Street_Desc,Rpt_Street_Name,Rpt_Street_Pfx,Rpt_Street_Sfx,Rr_Relat_Fl,Rr_Relat_Fl_01,Rural_Fl,Rural_Fl_01,Schl_Bus_Fl,Schl_Bus_Fl_01,Street_Name,Street_Name_2,Street_Nbr,Thousand_Damage_Fl,Thousand_Damage_Fl_01,Toll_Road_Fl,Toll_Road_Fl_01,Tot_Injry_Cnt,Txdot_Rptable_Fl,Txdot_Rptable_Fl_01,Unkn_Injry_Cnt
4218,N,0,N,0,N,0,N,0,2013-10-31 14:15:00,10/31/2013,N,0,13526050,30,2:15 PM,THU,0,,,,,0,3:11 PM,Y,1,DISPATCHED,3:03 PM,29.64279664,,Y,1,-95.25658312,N,0,1,0,TXHPD0000,N,0,1,N,0,11/1/2013,N,0,N,0,8600,,,,N,0,,,,,8900,,,SCRANTON,,,,RADIO,,RD,N,0,N,0,N,0,RADIO RD,,,Y,1,N,0,1,Y,1,0
4229,N,0,N,0,N,0,N,0,2013-11-02 17:00:00,11/2/2013,N,0,13526888,10,5:00 PM,SAT,0,,,,,0,5:31 PM,Y,1,DISPATCHED,5:26 PM,,FSGI,N,0,,N,0,6,0,TXHPD0000,N,0,0,Y,1,11/2/2013,N,0,N,0,3506,,,,N,0,,,,,350,,,NOBEL,,,ASPHALT,MAIN,N,,N,0,N,0,N,0,N MAIN,,,Y,1,N,0,0,N,0,1
4286,N,0,N,0,N,0,N,0,2013-11-04 17:06:00,11/4/2013,N,0,13534484,5,5:06 PM,MON,0,,,,,0,5:19 PM,Y,1,DISPATCHED,5:07 PM,,,N,0,,N,0,3,0,Tx0310100,N,0,0,Y,1,11/5/2013,N,0,N,0,3325,,,,N,0,,,,,4500,48.0,,PADRE ISLAND,,HWY,,BOCA CHICA,,BLVD,N,0,N,0,N,0,BOCA CHICA BLVD,,,Y,1,N,0,0,N,0,0
4351,N,0,N,0,Y,1,N,0,2013-11-12 19:00:00,11/12/2013,N,0,13543662,35,7:00 PM,TUE,0,,,,,0,7:20 PM,Y,1,DISPATCH,7:05 PM,29.75305482,,Y,1,-95.80187298,N,0,3,0,TX0790000,N,0,0,N,0,11/12/2013,N,0,N,0,,,,,Y,1,,,,,,,,ROSENER,,RD,,WESTHEIMER,,PKWY,N,0,Y,1,N,0,WESTHEIMER PKWY,ROESNER RD,,Y,1,N,0,0,Y,1,0
4406,N,0,N,0,N,0,N,0,2013-11-01 20:55:00,11/1/2013,N,0,13550192,30,8:55 PM,FRI,0,,,,,0,9:35 PM,Y,1,DISPATCHED,9:01 PM,,3505001,N,0,,N,0,1,0,TX1014900,N,0,0,N,0,11/1/2013,N,0,N,0,7700,,,,Y,1,,,,,6000,,,TREASCHWIG,,RD,,CARL,,RD,N,0,Y,1,N,0,CARL RD,,,Y,1,N,0,0,Y,1,0
4412,N,0,N,0,N,0,N,0,2013-11-05 18:00:00,11/5/2013,N,0,13550820,55,6:00 PM,TUE,0,121,,SH,,0,6:20 PM,Y,1,DISPATCHED,6:05 PM,,,N,0,,N,0,1,0,TX0430600,Y,1,1,N,0,11/5/2013,N,0,N,0,5500,121,,,N,0,,,,,,,,PARKWOOD,,BLVD,,NOT REPORTED,,,N,0,N,0,N,0,SH0121,,,Y,1,N,0,1,Y,1,0
4413,N,0,N,0,N,0,N,0,2013-11-09 12:44:00,11/9/2013,N,0,13550953,10,12:44 PM,SAT,0,,,,,0,12:50 PM,Y,1,POLICE RADIO CALL,12:47 PM,,,N,0,,N,0,1,0,TX1520200,N,0,2,Y,1,11/9/2013,N,0,N,0,400,,,,N,0,,,,,1700,82.0,,MARSHA SHARP,,FWY,,Q,,AVE,N,0,N,0,N,0,Q AVE,,,Y,1,N,0,2,N,0,0
4432,N,0,N,0,N,0,N,0,2013-11-15 16:25:00,11/15/2013,N,0,13552438,10,4:25 PM,FRI,0,,,,,0,4:41 PM,Y,1,DISPATCH,4:41 PM,,,N,0,,N,0,2,1,TXHPD0000,N,0,0,Y,1,11/15/2013,N,0,N,0,10800,,,,N,0,,,,,10800,,,CLAY,,RD,CONCRETE PARKING LOT,CLAY,,RD,N,0,N,0,N,0,CLAY RD,,,Y,1,N,0,1,N,0,0
4438,N,0,N,0,N,0,N,0,2013-10-11 02:20:00,10/11/2013,N,0,13553815,0,2:20 AM,FRI,0,,,,,0,2:28 AM,Y,1,RADIO,2:24 AM,,,N,0,,N,0,1,0,TX2360100,N,0,0,Y,1,10/11/2013,N,0,N,0,1615,,,,N,0,,,,,1600,,,SYCAMORE,,AVE,PRIVATE PARKING LOT,SYCAMORE,,AVE,N,0,N,0,N,0,SYCAMORE AVE,,,Y,1,N,0,0,N,0,0
4488,N,0,N,0,N,0,N,0,2013-11-18 12:00:00,11/18/2013,N,0,13559096,10,12:00 PM,MON,0,,,,,0,12:11 PM,Y,1,DISPATCHED,12:09 PM,,,N,0,,N,0,2,0,TXHPD0000,N,0,0,Y,1,11/21/2013,N,0,N,0,12714,,,,N,0,,,,,,,,WOODSON PARK,,DR,CONCRETE,LAKE HOUSTON W,W,PKWY,N,0,N,0,N,0,W LAKE HOUSTON W PKWY,,,Y,1,N,0,0,N,0,0
4515,N,0,N,0,Y,1,N,0,2013-11-21 20:19:00,11/21/2013,N,0,13561072,30,8:19 PM,THU,0,,,,,1,8:24 PM,Y,1,RADIO DISPATCHED,8:20 PM,,District 1,N,0,,N,0,0,0,TX0572200,N,0,0,N,0,11/21/2013,N,0,N,0,164,,,,N,0,,,,,200,,,PRENTICE,,DR,,QUAIL RUN,,,N,0,N,0,N,0,QUAIL RUN,PRENTICE DR,,Y,1,N,0,1,Y,1,0
4569,N,0,N,0,N,0,N,0,2013-10-28 06:55:00,10/28/2013,N,0,13567232,0,6:55 AM,MON,0,,,,,0,6:57 AM,Y,1,DISPATCHED,6:55 AM,,,N,0,,N,0,1,0,TX0151400,N,0,1,N,0,10/28/2013,N,0,N,0,900,,,,N,0,,,,,12000,1604.0,,1604,,LOOP,,KITTY HAWK RD,,RD,N,0,N,0,N,0,KITTY HAWK RD RD,,,N,0,N,0,1,N,0,0
4573,N,0,N,0,Y,1,N,0,2013-11-08 19:45:00,11/8/2013,N,0,13568035,45,7:45 PM,FRI,0,,,,,0,7:52 PM,N,0,DISPATCH,7:49 PM,,,N,0,,N,0,2,1,TX2201300,N,0,0,N,0,11/8/2013,N,0,N,0,500,,,,N,0,,,,,100,,,DOOLEY,N,,,NORTHWEST HIGHWAY,E,,N,0,N,0,N,0,E NORTHWEST HIGHWAY,N DOOLEY,,Y,1,N,0,1,Y,1,0
4642,N,0,N,0,N,0,N,0,2013-11-30 18:21:00,11/30/2013,N,0,13574284,5,6:21 PM,SAT,0,,,,,0,6:30 PM,Y,1,DISPATCH,6:21 PM,,3360,N,0,,N,0,1,0,TXSPD0000,N,0,0,Y,1,11/30/2013,N,0,N,0,5711,,,,N,0,,,,,4600,,,RITTIMAN,,RD,,INDUSTRY PARK,,DR,N,0,N,0,N,0,INDUSTRY PARK DR,,,N,0,N,0,0,N,0,0
4648,N,0,N,0,N,0,N,0,2013-11-14 07:30:00,11/14/2013,N,0,13574862,10,7:30 AM,THU,0,,,,,0,7:48 AM,Y,1,DISPATCHER,7:30 AM,29.70821093,,Y,1,-95.6055997,N,0,1,0,TXHPD0000,N,0,0,N,0,11/14/2013,N,0,N,0,12819,,,,N,0,,,,,,,,SOUTH DAIRY ASHFORD,,,,WISTERIA PARK,,DR,N,0,N,0,N,0,WISTERIA PARK DR,,12723.0,Y,1,N,0,0,Y,1,0
4665,N,0,N,0,N,0,N,0,2013-11-30 15:40:00,11/30/2013,N,0,13577127,15,3:40 PM,SAT,0,,,,,0,4:02 PM,Y,1,DISPATCH,3:51 PM,,,N,0,,N,0,2,1,TXHPD0000,N,0,0,N,0,11/30/2013,N,0,N,0,4925,,,,N,0,,,,,2600,,,POST OAK,,BLVD,PRIVATE PARKING LOT,WESTHEIMER,,RD,N,0,N,0,N,0,WESTHEIMER RD,,,N,0,N,0,1,N,0,0
4771,N,0,N,0,N,0,N,0,2013-12-10 15:39:00,12/10/2013,N,0,13589864,5,3:39 PM,TUE,0,,,,,0,3:51 PM,Y,1,DISPATCHED,3:39 PM,,District 3,N,0,,N,0,1,0,TX0804900,N,0,0,Y,1,12/10/2013,N,0,N,0,2902,,,,N,0,,,,,1300,,1300 25TH STREET NORTH,25TH STREET NORTH,,,2902 PALMER HIGHWAY,PALMER HIGHWAY,,,N,0,N,0,N,0,PALMER HIGHWAY,,,N,0,N,0,0,N,0,1
4825,N,0,N,0,N,0,N,0,2013-12-07 01:32:00,12/7/2013,N,0,13596158,60,1:32 AM,SAT,0,80,,US,,0,1:32 AM,Y,1,HAPPENED UPON SCENE,1:32 AM,,,N,0,,N,0,1,0,,Y,1,0,N,0,12/9/2013,N,0,N,0,,80,32.775220000000004,-96.07600000000001,Y,1,,,,,,,,LAWSON,,RD,,NOT REPORTED,,,N,0,Y,1,N,0,US0080,,,Y,1,N,0,0,Y,1,0
4898,N,0,N,0,N,0,N,0,2013-10-16 22:27:00,10/16/2013,N,0,13614701,35,10:27 PM,WED,0,,,,,0,10:34 PM,Y,1,DISPATCH,10:27 PM,30.22641884,,Y,1,-97.73519332,N,0,0,1,TX2270100,N,0,0,N,0,10/18/2013,N,0,N,0,3100,,,,N,0,,,,,,,,METCALF,,RD,,BURLESON RD NB,,,N,0,N,0,N,0,BURLESON RD,,2651.0,Y,1,N,0,1,Y,1,1
4907,N,0,N,0,N,0,N,0,2013-12-12 09:01:00,12/12/2013,N,0,13619736,40,9:01 AM,THU,0,,,,,0,9:11 AM,Y,1,DISPATCHED,9:07 AM,29.86753217,1032937,Y,1,-95.70471309,N,0,4,0,TX1010000,N,0,0,N,0,12/12/2013,N,0,N,0,6300,,,,Y,1,,,,,,,,REBEL YELL,,,,GREENHOUSE,,RD,N,0,Y,1,N,0,GREENHOUSE RD,,,N,0,N,0,0,N,0,0
4943,N,0,N,0,N,0,N,0,2013-11-27 13:45:00,11/27/2013,N,0,13642581,5,1:45 PM,WED,0,,,,,0,1:55 PM,Y,1,RADIO,1:51 PM,,,N,0,,N,0,2,0,TX1081300,N,0,0,Y,1,11/27/2013,N,0,N,0,400,,,,N,0,,,,,100,,,EXPRESSWAY 83,W,,,NEBRASKA,N,RD,N,0,N,0,N,0,N NEBRASKA RD,,,Y,1,N,0,0,N,0,0
4950,N,0,N,0,N,0,N,0,2013-11-22 20:09:00,11/22/2013,N,0,13652684,65,8:09 PM,FRI,0,1,,SL,,0,8:16 PM,Y,1,DISPATCH,8:11 PM,,,N,0,,N,0,3,1,TX2270100,Y,1,0,N,0,11/22/2013,N,0,N,0,,1,,,N,0,,,,,,,,CONVICT HILL,,RD,S MOPAC EXPY,NOT REPORTED,,,N,0,N,0,N,0,SL0001,,,Y,1,N,0,1,Y,1,0
4952,N,0,N,0,Y,1,N,0,2013-11-21 17:09:00,11/21/2013,N,0,13655837,0,5:09 PM,THU,0,,,,,0,5:14 PM,Y,1,CFS,5:09 PM,30.22261479,,Y,1,-97.69779248,N,0,2,2,TX2270100,N,0,0,N,0,11/21/2013,N,0,N,0,,,,,N,0,,,,,,,,RIVERSIDE WB,E,,,FRONTIER VALLEY,,,N,0,N,0,N,0,FRONTIER VALLEY DR,E RIVERSIDE DR,1899.0,Y,1,N,0,2,Y,1,0
4954,N,0,N,0,N,0,N,0,2013-12-06 11:23:00,12/6/2013,N,0,13661422,65,11:23 AM,FRI,0,,,,,0,11:34 AM,Y,1,DISPATCHED,11:25 AM,30.36265105,,Y,1,-97.71759452,N,0,2,0,TX2270100,N,0,1,N,0,12/6/2013,N,0,N,0,8600,,,,N,0,,,,,,,,OHLEN,,RD,,RESEARCH NB,,BLVD,N,0,N,0,N,0,RESEARCH BLVD,,,Y,1,N,0,1,Y,1,0
4965,N,0,N,0,N,0,N,0,2013-12-02 13:39:00,12/2/2013,N,0,13734942,0,1:39 PM,MON,0,,,,,0,2:01 PM,N,0,DISPATCH,1:45 PM,,,N,0,,N,0,1,0,TX1551200,N,0,0,N,0,12/2/2013,N,0,N,0,600,,,,N,0,,,,,600,,,HEWITT,,DR,600 HEWITT DR.,HEWITT,,DR,N,0,N,0,N,0,HEWITT DR,,,N,0,N,0,0,N,0,1
5009,N,0,N,0,N,0,N,0,2013-12-18 15:30:00,12/18/2013,N,0,13604770,35,3:30 PM,WED,0,,,,,0,3:57 PM,Y,1,HPD DISPATCH,3:49 PM,29.73886366,,Y,1,-95.38180318,N,0,1,1,TXHPD0000,N,0,0,N,0,12/18/2013,N,0,N,0,3700,,,,N,0,,,,,100,,,ALABAMA,W,,,MILAM,,,N,0,N,0,N,0,MILAM ST,,,N,0,N,0,1,Y,1,0
5083,N,0,N,0,N,0,N,0,2013-12-26 14:05:00,12/26/2013,N,0,13614132,5,2:05 PM,THU,0,,,,,0,2:25 PM,N,0,DISPATCHER,2:17 PM,,4220,N,0,,N,0,1,0,TXSPD0000,N,0,0,Y,1,12/26/2013,N,0,N,0,1306,,,,N,0,,,,,1500,,,CLARK,,AVE,,RIGSBY,,AVE,N,0,N,0,N,0,RIGSBY AVE,,,Y,1,N,0,0,N,0,2
5116,N,0,N,0,N,0,N,0,2013-12-18 14:40:00,12/18/2013,N,0,13619544,0,2:40 PM,WED,0,,,,,0,2:59 PM,Y,1,DISPATCHED,2:54 PM,,1036314,N,0,,N,0,0,0,TX1010000,N,0,1,Y,1,12/18/2013,N,0,N,0,21200,,29.92646,-95.63485,Y,1,,,,,,,,HUFFMEISTER,,,,FREEWAY,NW,,N,0,Y,1,N,0,NW FREEWAY,,,Y,1,N,0,1,N,0,0
5121,N,0,N,0,N,0,N,0,2013-12-20 14:25:00,12/20/2013,N,0,13620214,-1,2:25 PM,FRI,0,,,,,0,2:34 PM,Y,1,DISPATCH,2:30 PM,,,N,0,,N,0,2,0,TXHPD0000,N,0,0,Y,1,12/20/2013,N,0,N,0,7800,,,,N,0,,,,,8600,,,BROADWAY,,ST,DRY CONCRETE,AIRPORT,,BLVD,N,0,N,0,N,0,AIRPORT BLVD,,,Y,1,N,0,0,N,0,0
5153,N,0,N,0,N,0,N,0,2013-12-29 18:13:00,12/29/2013,N,0,13624968,40,6:13 PM,SUN,0,,,,,0,6:24 PM,Y,1,DISPATCHED,6:17 PM,29.825296500000004,,Y,1,-95.49299661,N,0,1,0,TXHPD0000,N,0,1,N,0,12/29/2013,N,0,N,0,12000,,,,N,0,,,,,,,,BINGLE,,,,HEMPSTEAD,,HWY,N,0,N,0,N,0,HEMPSTEAD RD,,12074.0,Y,1,N,0,1,Y,1,0
5252,N,0,N,0,N,0,N,0,2013-12-21 18:47:00,12/21/2013,N,0,13720780,0,6:47 PM,SAT,0,,,,,0,6:35 PM,Y,1,DISPATCH,6:30 PM,30.44181541,,Y,1,-97.74799402,N,0,0,2,TX2270100,N,0,0,N,0,12/21/2013,N,0,N,0,6253,,,,N,0,,,,,,,,AMARILLO,,AVE,,MCNEIL,,DR,N,0,N,0,N,0,MCNEIL DR,,,Y,1,N,0,2,Y,1,0
5,N,0,N,0,Y,1,N,0,2013-01-05 15:12:00,1/5/2013,N,0,13060236,30,3:12 PM,SAT,0,,,,,0,3:49 PM,Y,1,HPD DISPATCH,3:12 PM,29.84188479,,Y,1,-95.38322308,N,0,2,0,TXHPD0000,N,0,0,N,0,1/5/2013,N,0,N,0,5200,,,,N,0,,,,,10,,,BURRESS,,ST,,TREADWAY,,,N,0,N,0,N,0,TREADWAY ST,BURRESS ST,,Y,1,N,0,0,Y,1,0
55,N,0,N,0,N,0,N,0,2013-01-14 19:14:00,1/14/2013,N,0,13077351,35,7:14 PM,MON,0,,,,,0,7:37 PM,Y,1,RADIO DISPATCHED,7:20 PM,29.72571955,,Y,1,-95.74622764,N,0,1,0,TX0790000,N,0,0,N,0,1/14/2013,N,0,N,0,21500,,,,Y,1,,,,,,,,KELLIWOOD GREENS,,DR,,FRY,S,RD,N,0,Y,1,N,0,S FRY RD,,,Y,1,N,0,0,Y,1,0
62,N,0,N,0,N,0,N,0,2013-01-07 07:39:00,1/7/2013,N,0,13077874,30,7:39 AM,MON,0,,,,,0,7:28 AM,Y,1,RADIO,7:25 AM,30.44118957,,Y,1,-97.61899507,N,0,3,0,TX2270900,N,0,0,N,0,1/7/2013,N,0,N,0,300,,,,N,0,,,,,,,,E WALNUT ST,,,,RAILROAD AVE,N,,N,0,N,0,N,0,RAILROAD AVE N,WALNUT ST E,296.0,Y,1,N,0,0,Y,1,0
68,N,0,N,0,N,0,N,0,2013-01-06 13:24:00,1/6/2013,N,0,13079781,0,1:24 PM,SUN,0,35,,IH,,0,12:45 PM,Y,1,DISP,12:40 PM,,,N,0,,N,0,3,0,TX2270100,Y,1,0,Y,1,1/6/2013,N,0,N,0,8900,35,,,N,0,,,,,,,,MIDDLE,,LN,,SVRD SB,N,,N,0,N,0,N,0,IH0035,,,N,0,N,0,0,N,0,0
101,N,0,N,0,N,0,N,0,2013-01-21 15:55:00,1/21/2013,N,0,13085323,30,3:55 PM,MON,0,,,,,0,4:07 PM,Y,1,DISPATCHED,4:00 PM,29.58051159,3130,Y,1,-98.44196528,N,0,0,0,TXSPD0000,N,0,0,N,0,1/21/2013,N,0,N,0,2700,,,,N,0,,,,,5300,,,PEBBLE DEW,,,,PEBBLE BREEZE,,,N,0,N,0,N,0,PEBBLE BREEZE,,2728.0,Y,1,N,0,0,Y,1,1
108,N,0,N,0,N,0,N,0,2013-01-06 18:30:00,1/6/2013,N,0,13087084,35,6:30 PM,SUN,0,,,,,0,6:48 PM,Y,1,DISPATCHED,6:36 PM,29.77962016,0,Y,1,-95.12462425,N,0,5,0,TX1010000,N,0,0,N,0,1/6/2013,Y,1,N,0,500,,,,Y,1,,,,,,,PUBLIC ROADWAY,2ND ST,,,PUBLIC ROADWAY,SHELDON RD,,,N,0,Y,1,N,0,SHELDON RD,,,N,0,N,0,0,N,0,0
118,N,0,N,0,N,0,N,0,2013-01-10 19:45:00,1/10/2013,N,0,13089222,45,7:45 PM,THU,0,6,,SH,,0,7:57 PM,Y,1,POLICE DISPATCH,7:46 PM,,,N,0,,N,0,1,0,TX0790500,Y,1,0,N,0,1/10/2013,N,0,N,0,4530,6,,,N,0,,,,,4800,,,AUSTIN,,PKWY,,STATE HIGHWAY 6,,,N,0,N,0,N,0,SH0006,,,Y,1,N,0,0,Y,1,0
123,N,0,N,0,N,0,N,0,2013-01-02 13:49:00,1/2/2013,N,0,13089576,35,1:49 PM,WED,0,,,,,0,1:49 PM,Y,1,DISPATCH,1:49 PM,27.55596755,,Y,1,-99.49116278,N,0,3,0,TX2400100,N,0,0,N,0,1/2/2013,N,0,N,0,200,,,,N,0,,,,,5800,,,SPRINGFIELD,,AVE,,CALLE DEL NORTE,,,N,0,N,0,N,0,CALLE DEL NORTE,,295.0,Y,1,N,0,0,Y,1,0
125,N,0,N,0,Y,1,Y,1,2013-01-13 04:00:00,1/13/2013,N,0,13089922,60,4:00 AM,SUN,0,,,,,0,6:10 AM,Y,1,HOUSTON COUNTY,4:52 AM,31.20309796,,Y,1,-95.51092071,N,0,0,0,,N,0,1,N,0,1/14/2013,N,0,N,0,,3395,31.2031,-95.51087,Y,1,,,,,,3397,,NOT REPORTED,,,,NOT REPORTED,,,N,0,Y,1,N,0,COUNTY ROAD 3395,,2281.0,Y,1,N,0,1,Y,1,0
131,N,0,N,0,N,0,N,0,2013-01-22 16:44:00,1/22/2013,N,0,13090395,35,4:44 PM,TUE,0,,,,,0,4:51 PM,Y,1,DISPATCHED,4:46 PM,29.71159827,,Y,1,-95.75849995,N,0,1,0,TX0790000,N,0,1,N,0,1/22/2013,N,0,N,0,5700,,,,Y,1,,,,,21600,,,SABINE PASS,,CT,,RAINWOOD PARK,,LN,N,0,Y,1,N,0,RAINWOOD PARK LN,,,Y,1,N,0,1,Y,1,0
175,N,0,N,0,N,0,N,0,2013-01-07 17:43:00,1/7/2013,N,0,13100265,10,5:43 PM,MON,0,,,,,0,5:50 PM,N,0,DISPATCHED,5:43 PM,,,N,0,,N,0,2,0,TX0140700,N,0,0,Y,1,1/7/2013,N,0,N,0,3400,,,,Y,1,,,,,1500,,ASPHALT,FOREST TRL,,,ASPHALT,31ST,S,ST,N,0,Y,1,N,0,S 31ST ST,,,Y,1,N,0,0,N,0,0
210,N,0,N,0,N,0,N,0,2013-01-29 17:29:00,1/29/2013,N,0,13104099,35,5:29 PM,TUE,0,,,,,0,5:41 PM,Y,1,DPS HOUSTON,5:34 PM,30.11947823,,Y,1,-95.44617146,N,0,2,0,,N,0,0,N,0,1/29/2013,N,0,N,0,,,30.11952,-95.44425,Y,1,,,,,,45,,NOT REPORTED,,,,PRUITT,,RD,N,0,Y,1,N,0,PRUITT RD,,375.0,Y,1,N,0,0,Y,1,0
247,N,0,Y,1,N,0,N,0,2013-02-05 01:55:00,2/5/2013,N,0,13108675,30,1:55 AM,TUE,0,,,,,0,2:13 AM,Y,1,DISPATCHED,2:00 AM,32.82291971,,Y,1,-96.7631833,N,0,0,0,TX0000006,N,0,0,N,0,2/21/2013,N,0,N,0,6000,,,,N,0,,,,,,,,CONCHO,,ST,,VICKERY,,BLVD,N,0,N,0,N,0,VICKERY BLVD,,6023.0,Y,1,N,0,0,Y,1,1
259,N,0,N,0,N,0,N,0,2013-01-20 11:47:00,1/20/2013,N,0,13109984,30,11:47 AM,SUN,0,,,,,0,12:06 PM,Y,1,MCT DISPATCH,11:47 AM,27.54998741,,Y,1,-99.49552772,N,0,1,0,TX2400100,N,0,0,N,0,1/20/2013,N,0,N,0,200,,,,N,0,,,,,5500,,,GALLAGHER,,,,OAK,,CIR,N,0,N,0,N,0,OAK CIR,,218.0,Y,1,N,0,0,Y,1,0
267,N,0,Y,1,N,0,Y,1,2013-02-05 11:45:00,2/5/2013,N,0,13111193,15,11:45 AM,TUE,0,,,,,0,12:13 PM,Y,1,DISPATCHED,12:05 PM,29.50962569,7280A,Y,1,-98.53512773,N,0,2,0,TXSPD0000,N,0,0,N,0,3/4/2013,N,0,N,0,4019,,,,N,0,,,,,,,,BIRCHWOOD,,,PARKDALE APTS PKG LOT,VANCE JACKSON,,,N,0,N,0,N,0,VANCE JACKSON RD,,3976.0,Y,1,N,0,0,Y,1,0
279,N,0,N,0,N,0,N,0,2013-02-06 14:46:00,2/6/2013,N,0,13114092,-1,2:46 PM,WED,0,,,,,0,2:52 PM,Y,1,DISPATCHED,2:46 PM,32.99112384,,Y,1,-96.94264365,N,0,0,0,TX0570400,N,0,1,N,0,2/6/2013,N,0,N,0,1800,,,,N,0,,,,,,35,,NOT REPORTED,,,,FRANKFORD,W,RD,N,0,N,0,N,0,W FRANKFORD RD,,,Y,1,N,0,1,Y,1,0
307,N,0,N,0,N,0,N,0,2013-02-07 12:50:00,2/7/2013,N,0,13117582,40,12:50 PM,THU,0,,,,,0,12:59 PM,Y,1,DISP,12:53 PM,30.04877037,,Y,1,-95.21570290000001,N,0,1,0,TXHPD0000,N,0,1,N,0,2/7/2013,N,0,N,0,2300,,,,N,0,,,,,,,,WOODLAND HILLS,,DR,SMOOTH DRY CONCRETE,KINGWOOD,,DR,N,0,N,0,N,0,KINGWOOD DR,,,Y,1,N,0,1,Y,1,0
310,N,0,N,0,N,0,N,0,2013-01-05 12:28:00,1/5/2013,N,0,13118016,30,12:28 PM,SAT,0,,,,,0,12:41 PM,N,0,DISPATCH,12:38 PM,33.13609123,,Y,1,-96.12267255,N,0,1,0,TX1160300,N,0,0,N,0,1/5/2013,N,0,N,0,3000,,,,N,0,,,,,,,,KATY,,ST,,WELLINGTON,,ST,N,0,N,0,N,0,WELLINGTON ST,,2943.0,Y,1,N,0,0,Y,1,1
311,N,0,N,0,N,0,N,0,2013-01-28 05:50:00,1/28/2013,N,0,13118558,50,5:50 AM,MON,0,,,,,0,5:50 AM,Y,1,ON VIEW,5:50 AM,29.75678047,0,Y,1,-95.14664804,N,0,3,0,TX1010000,N,0,0,N,0,1/28/2013,N,0,N,0,1800,,,,Y,1,,,,,,,,JACINTO PORT,,BLVD,,SAM HOUSTON PW N,E,,N,0,Y,1,N,0,E SAM HOUSTON PKWY N,,,N,0,N,0,0,N,0,1
313,N,0,N,0,N,0,N,0,2013-01-26 18:50:00,1/26/2013,N,0,13118631,35,6:50 PM,SAT,0,,,,,0,6:56 PM,Y,1,DISPATCHED,6:56 PM,29.80882038,0,Y,1,-95.16393314,N,0,2,0,TX1010000,N,0,0,N,0,1/26/2013,N,0,N,0,5700,,,,Y,1,,,,,,,PUBLIC ROADWAY,WALLISVILLE RD,,,PUBLIC ROADWAY,E SAM HOUSTON PW N,,,N,0,Y,1,N,0,E SAM HOUSTON PKWY N,,,N,0,N,0,0,N,0,0
328,N,0,N,0,Y,1,N,0,2013-01-30 13:40:00,1/30/2013,N,0,13120252,55,1:40 PM,WED,0,,,,,0,1:40 PM,Y,1,DROVE ON SCENE,1:40 PM,30.60750528,,Y,1,-97.46218035,N,0,2,0,,N,0,0,N,0,1/31/2013,N,0,N,0,,,30.609779999999997,-97.45196999999999,Y,1,,,,,,366,,NOT REPORTED,,,,CHANDLER,,RD,N,0,Y,1,N,0,CHANDLER RD,UNKNOWN,,Y,1,N,0,0,Y,1,0
336,N,0,N,0,N,0,N,0,2013-01-26 12:30:00,1/26/2013,N,0,13121590,55,12:30 PM,SAT,0,,,,,0,1:20 PM,Y,1,STI CALLOUT,12:30 PM,,ADMIN2692012613,N,0,,N,0,2,0,TX0710000,N,0,0,Y,1,1/26/2013,N,0,N,0,12501,,31.808590000000002,-106.25285,N,0,,,,,4000,,,TURF,,,,MONTANA,,AVE,N,0,N,0,N,0,MONTANA AVE,,,N,0,N,0,0,N,0,0
349,N,0,N,0,N,0,N,0,2013-02-06 14:00:00,2/6/2013,N,0,13122725,35,2:00 PM,WED,0,,,,,0,4:00 PM,Y,1,WALKIN,4:00 PM,29.74167517,,Y,1,-95.57206304,N,0,2,0,TXHPD0000,N,0,0,N,0,2/12/2013,N,0,N,0,2400,,,,N,0,,,,,10900,,,ELLA LEE,,LN,,WILCREST,,DR,N,0,N,0,N,0,WILCREST DR,,,Y,1,N,0,0,Y,1,0
